13 29 1 1 0.022674816 0.022674816 0.2142046936903101 trust_region trust_region_boundary false 0.7071748430955306 0.003238034677176097 0.0022898566647698935 -0.01073327136783004 -0.035407810033091534 0.21125798869538656 -0.03229399202804377 0.12853686838494896 -0.026666368456791233 0.07999082785724157 0.017564628455317047 0.0071096277479602045 0.010371272225801222 0.005627623571252537 -0.04854604052770739 0.041422998977763734 -0.027107417741099038 0.0024987487859752834 -0.01490859339470102
14 31 1 1 0.022674816 0.022674816 0.20032066718192326 trust_region trust_region_boundary false 0.574667358043708 0.004542234269347351 0.002610273767181435 -0.008981578150594055 -0.0460808012004727 0.19494853028667178 -0.03229399202804377 0.12853686838494896 -0.02416761967081595 0.06508223446254055 0.017564628455317047 0.004819771083190311 0.010371272225801222 0.00812637235722782 -0.06345463392240841 0.041422998977763734 -0.027107417741099038 0.005216005432951084 -0.022066729888166048
15 33 1 1 0.022674816 0.022674816 0.1809429730841222 trust_region trust_region_boundary false 0.3932446966936955 0.0041028486211754246 0.0016134234616142766 -0.006279413366864356 -0.06254497459897618 0.1697895334257527 -0.03229399202804377 0.12853686838494896 -0.018951614237864865 0.0430155045743745 0.017564628455317047 0.002209497316008876 0.010371272225801222 0.013342377790178904 -0.08552136381057446 0.041422998977763734 -0.027107417741099038 0.007837805285188529 -0.02127712595594919
16 35 1 1 0.0136048896 0.0136048896 0.16389588803986538 trust_region trust_region_boundary false 0.1593663340667016 0.0037163091044605558 0.0005922545582365855 -0.0034025189436817198 -0.08007376814911982 0.14300368446574058 -0.03229399202804377 0.12853686838494896 -0.011113808952676336 0.021738378618425314 0.017564628455317047 0.0005960738543945995 0.010371272225801222 0.021180183075367433 -0.10679848976652365 0.041422998977763734 -0.027107417741099038 0.011078117827863498 -0.019784402594615513
17 38 1 1 0.00816293376 0.00816293376 0.15082324632720362 altmov cauchy_altmov false -0.07041316737099096 0.002051933615395213 -0.00014448314509498571 -0.00022128041068527476 -0.0994569172244922 0.11338418429779726 -0.03229399202804377 0.12853686838494896 -3.569112481283804e-5 0.001953976023809801 0.017564628455317047 3.819296158013966e-6 0.010371272225801222 0.03225830090323093 -0.12658289236113915 0.041422998977763734 -0.027107417741099038 0.013547515577887227 -0.0012481356877723654
18 40 1 0 0.004897760255999999 0.004897760255999999 0.10461464959629709 altmov usual_altmov false -0.04170590358723988 0.0008539624549801836 -3.561527581452621e-5 -0.00019494253686205983 0.02264083140279426 0.10213529097988738 -3.569112481283804e-5 0.001953976023809801 -3.569112481283804e-5 0.001953976023809801 3.819296158013966e-6 0.00018306761063067645 0.010371272225801222 0.013547515577887227 -0.0012481356877723654 0.009164698074532802 0.09947547462004011 0.0007488814126634191 0.008128509346732338
19 42 1 0 0.0029386561535999995 0.0029386561535999995 0.017853263453239534 altmov cauchy_altmov false -0.14524785446717625 8.74410041811739e-5 -1.2700618249770896e-5 -1.6753126833110645e-5 0.014225014740924972 0.010788325706579577 -3.569112481283804e-5 0.001953976023809801 -3.569112481283804e-5 0.001953976023809801 3.819296158013966e-6 0.00018306761063067645 0.00010216515163388066 0.013547515577887227 -0.0012481356877723654 0.0007488814126634191 0.008128509346732338 -0.004877105608039402 0.00044932884759805135
20 43 1 0 0.0017631936921599996 0.0017631936921599996 0.013173141320841929 bad_trust_region trust_region_boundary true 0.05982951212578333 3.871133280473455e-5 2.3160801554461e-6 -2.072752729086804e-5 -0.004199606445001655 0.01248579024194999 -3.569112481283804e-5 0.001953976023809801 -3.569112481283804e-5 0.001953976023809801 3.819296158013966e-6 2.9911446043256362e-5 0.00010216515163388066 -0.004877105608039402 0.00044932884759805135 0.0007488814126634191 0.008128509346732338 0.0009368455876789739 -0.0027853223034215594
21 45 1 2 0.0010579162152959997 0.0010579162152959997 0.005532864464431121 altmov cauchy_altmov false -0.5848171817966203 9.755511723261164e-6 -5.705190872981485e-6 5.576844207325946e-6 -0.005441951699405598 -0.0009988748085226695 -3.569112481283804e-5 0.001953976023809801 0.0009011544628661359 -0.0008313462796117584 3.819296158013966e-6 2.9911446043256362e-5 1.5032160025678658e-6 -0.004877105608039402 0.00044932884759805135 0.0009368455876789739 -0.0027853223034215594 0.0016711933820529354 0.0005621073526073844
22 47 1 2 0.0006347497291775998 0.0006347497291775998 0.0030451545775235277 altmov usual_altmov false -0.15646332897599655 3.2215184056449806e-6 -5.040494941046585e-7 6.17896396037865e-7 0.0025366567201062337 0.0016847370968054273 -3.569112481283804e-5 0.001953976023809801 0.0009011544628661359 -0.0008313462796117584 3.819296158013966e-6 6.689463035074258e-6 1.5032160025678658e-6 0.0026080389697319094 -0.002223214950814175 0.0009368455876789739 -0.0027853223034215594 -0.00033726441156443053 0.0010027160292317614
23 48 1 0 0.00038084983750655987 0.00038084983750655987 0.0031377645733185935 trust_region trust_region_boundary true 0.15354605016435358 1.9916952131370447e-6 3.058169331084435e-7 -1.4043819507285487e-6 0.003136237896220777 -9.786917738437105e-5 0.0005638900513017053 0.000171369749620003 0.0005638900513017053 0.000171369749620003 3.473395810418624e-7 6.689463035074258e-6 1.5032160025678658e-6 0.0020084577936173662 -0.00044060867662437707 0.00033726441156443053 -0.0010027160292317614 -0.0006344408921531075 1.9798309397655488e-5
24 50 1 1 0.0002285099025039359 0.0002285099025039359 0.001097932403539159 altmov cauchy_altmov false -0.717172525119523 4.181473774810755e-7 -2.998838105802093e-7 2.647087641181489e-7 0.0004507849055497973 -0.001001123634557558 0.0005638900513017053 0.000171369749620003 -7.055084085140213e-5 0.0001911680590176585 3.473395810418624e-7 4.152264793341883e-8 1.5032160025678658e-6 -0.0006344408921531075 1.9798309397655488e-5 0.00033726441156443053 -0.0010027160292317614 1.187898563859314e-5 0.0003806645352918645
25 51 1 1 0.00013710594150236153 0.00013710594150236153 0.0008986629789201624 bad_trust_region trust_region_boundary false 0.00930239898516179 2.0535338969694285e-7 1.910279163916375e-9 -6.491033306546268e-8 0.0005052181960888964 0.0007432023439295262 0.0005638900513017053 0.000171369749620003 -7.055084085140213e-5 0.0001911680590176585 3.473395810418624e-7 4.152264793341883e-8 3.304349025088724e-7 -0.0006344408921531075 1.9798309397655488e-5 -0.0006225619065145144 0.00040046284468952 -0.00012846569118737944 -0.0001889797389407318
26 52 1 1 8.226356490141691e-5 8.226356490141691e-5 0.0005323067221239307 altmov cauchy_altmov false 0.0 0.0 0.0 9.97416934360926e-8 0.0003069145284856398 0.00043491828959329933 0.0005638900513017053 0.000171369749620003 -7.055084085140213e-5 0.0001911680590176585 3.473395810418624e-7 3.9612368769502456e-8 3.304349025088724e-7 -0.0007629065833404869 -0.0001691814295430763 -0.0006225619065145144 0.00040046284468952 -2.96833701550301e-5 0.0001338541621746909
27 52 1 1 8.226356490141691e-5 8.226356490141691e-5 0.0003954359587701159 nonspecified null_new_search_direction false 0.0 -3.860983768764168e-8 0.0 1.1431124479939198e-7 0.00037666383268148307 0.00012039084117214454 0.0005638900513017053 0.000171369749620003 -7.055084085140213e-5 0.0001911680590176585 3.473395810418624e-7 3.9612368769502456e-8 1.1568634132489047e-7 -0.0007629065833404869 -0.0001691814295430763 -0.0006641242623081375 0.00015365247157234638 -7.835835097592367e-5 -2.5045217959195222e-5
nondescent
